Date,AAPL,AMZN,AYX,BABA,CRM,FB,GOOGL,MSFT,S02,TEAM,view,BRK-B,SPY
2014-03-03,,,,,,,,,,,V02 M1 9 Stocks,,
2014-03-04,,,,,,,,,,,V02 M1 9 Stocks,,
2014-03-05,,,,,,,,,,,V02 M1 9 Stocks,,
2014-03-06,,,,,,,,,,,V02 M1 9 Stocks,,
2014-03-07,,,,,,,,,,,V02 M1 9 Stocks,,
2014-03-10,,,,,,,,,,,V02 M1 9 Stocks,,
2014-03-11,,,,,,,,,,,V02 M1 9 Stocks,,
2014-03-12,,,,,,,,,,,V02 M1 9 Stocks,,
2014-03-13,,,,,,,,,,,V02 M1 9 Stocks,,
2014-03-14,,,,,,,,,,,V02 M1 9 Stocks,,
2014-03-17,,,,,,,,,,,V02 M1 9 Stocks,,
2014-03-18,,,,,,,,,,,V02 M1 9 Stocks,,
2014-03-19,,,,,,,,,,,V02 M1 9 Stocks,,
2014-03-20,,,,,,,,,,,V02 M1 9 Stocks,,
2014-03-21,,,,,,,,,,,V02 M1 9 Stocks,,
2014-03-24,,,,,,,,,,,V02 M1 9 Stocks,,
2014-03-25,,,,,,,,,,,V02 M1 9 Stocks,,
2014-03-26,,,,,,,,,,,V02 M1 9 Stocks,,
2014-03-27,,,,,,,,,,,V02 M1 9 Stocks,,
2014-03-28,,,,,,,,,,,V02 M1 9 Stocks,,
2014-03-31,,,,,,,,,,,V02 M1 9 Stocks,,
2014-04-01,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,V02 M1 9 Stocks,,
2014-04-02,1.0016617008748727,0.9969969998249804,,,0.9889456290637012,1.0015969658511177,1.0001850362579727,0.998310133710226,0.9979494109304786,,V02 M1 9 Stocks,,
2014-04-03,0.9947202074743176,0.9726814330645628,,,0.9479592338088304,0.9500160164486748,1.0061389440030424,0.9901012541110892,0.976936181485086,,V02 M1 9 Stocks,,
2014-04-04,0.9818519892350206,0.9417184449027216,,,0.9253401517914992,0.9062599953091662,0.9599252129792804,0.9625784189199892,0.9462790355229465,,V02 M1 9 Stocks,,
2014-04-07,0.9664359835952836,0.9264410602770072,,,0.9178571754737616,0.9094538791033836,0.9517916051217136,0.9608884440740754,0.9388113579408708,,V02 M1 9 Stocks,,
2014-04-08,0.96638078404379,0.9535847008246509,,,0.938945577192952,0.9292558276789497,0.9815092436264662,0.9613714103402003,0.9551745906178348,,V02 M1 9 Stocks,,
2014-04-09,0.9790824244467284,0.9674043198753409,,,0.9685374484445144,0.9966464547532171,0.9982869723052112,0.977064367331832,0.9811703311928074,,V02 M1 9 Stocks,,
2014-04-10,0.9664547049681892,0.9245458883508524,,,0.9277210872061408,0.9447461025989476,0.9624603697450584,0.9502656287324656,0.9460322969336088,,V02 M1 9 Stocks,,
2014-04-11,0.9593093955906328,0.9088603751963724,,,0.8991496581488038,0.9346854029812424,0.9467389126657312,0.9466441416295048,0.932564647702048,,V02 M1 9 Stocks,,
2014-04-14,0.9631314201356826,0.9210472993687076,,,0.9146258488881944,0.9404343650660232,0.9598372079512264,0.945919773647422,0.9408326525095426,,V02 M1 9 Stocks,,
2014-04-15,0.9562632923026408,0.9215428910913698,,,0.9392857302599612,0.9436282488602404,0.9659990387543946,0.9596811098258666,0.9477333851824123,,V02 M1 9 Stocks,,
2014-04-16,0.9582018531996208,0.9437009896411264,,,0.9520408325177012,0.9536889484779456,0.992759010797288,0.9753742839297779,0.9626276530939102,,V02 M1 9 Stocks,,
2014-04-17,0.9691499103924359,0.9472871321988144,,,0.9540816148653336,0.9412328320222424,0.9565626614179604,0.965958504306992,0.9557121092006298,,V02 M1 9 Stocks,,
2014-04-21,0.9806516876294652,0.9646637063664746,,,0.9542517339158456,0.9779623599163584,0.9495733284273424,0.9642684209049384,0.9652285395267372,,V02 M1 9 Stocks,,
2014-04-22,0.9816303287644076,0.9601446590321776,,,0.9707483498426591,1.006547429041,0.9603653437509352,0.9654757551531468,0.974151977597388,,V02 M1 9 Stocks,,
2014-04-23,0.9687992463631688,0.9463249554309152,,,0.9462585024873896,0.979878664641946,0.9462987818940762,0.9582325638349456,0.9576321191087402,,V02 M1 9 Stocks,,
2014-04-24,1.048223158297363,0.9829732756923896,,,0.9307823287548014,0.9720536565323163,0.9408939619339696,0.9623370172040316,0.9728772330691452,,V02 M1 9 Stocks,,
2014-04-25,1.0559217492794866,0.8858275630726135,,,0.8979591819380812,0.9215905448992422,0.9209295843581043,0.9635442428961,0.940962144407271,,V02 M1 9 Stocks,,
2014-04-28,1.096815292786562,0.8646899199594716,,,0.8355442489038138,0.8965186824739491,0.9207183286298024,0.9867213858363658,0.933501309764994,,V02 M1 9 Stocks,,
2014-04-29,1.0935661480982777,0.8757690129674048,,,0.863265286790226,0.9286171020219914,0.9442213769755268,0.9780298656395232,0.9472447987488252,,V02 M1 9 Stocks,,
2014-04-30,1.089430580747364,0.8867022766466157,,,0.8784014094966226,0.9546470768867308,0.9416685973736516,0.9753742839297779,0.9543707041801271,,V02 M1 9 Stocks,,
2014-05-01,1.045998383999151,0.9488323624255044,,,0.94285716739553,0.9882625596975816,0.9740472744461834,0.98285848344793,0.9804760385686464,,V02 M1 9 Stocks,,
2014-05-02,1.0479438304550173,0.9492021540191979,,,0.9493745586907704,0.9771112251321468,0.9656186016292652,0.9752412319196608,0.9774152669743431,,V02 M1 9 Stocks,,
2014-05-05,1.0627634371710228,0.9554888052606679,,,0.9712804718495308,0.989393833428632,0.9682593651394676,0.968853076322048,0.9860064981952282,,V02 M1 9 Stocks,,
2014-05-06,1.0511801003030006,0.91644340165516,,,0.9374259084107444,0.9459199466720684,0.945180145238796,0.9597616775339509,0.9593185299689536,,V02 M1 9 Stocks,,
2014-05-07,1.0475016568077915,0.9020517026707672,,,0.9129855054874338,0.9274960827111935,0.9369143055959894,0.968607058266488,0.9492593852566108,,V02 M1 9 Stocks,,
2014-05-08,1.0818906881910844,0.8885229791435356,,,0.9079164173342424,0.9173144575188992,0.940839186128036,0.9740127988870992,0.9517494212004828,,V02 M1 9 Stocks,,
2014-05-09,1.0773828016325515,0.9006032888299598,,,0.9102698850470488,0.9250719385686152,0.9525054187806724,0.9715556842351908,0.9562315028490064,,V02 M1 9 Stocks,,
2014-05-12,1.090796442860308,0.9333311931265544,,,0.9672975522148244,0.9669296645849892,0.973866337844881,0.9821213407661312,0.9857237552329481,,V02 M1 9 Stocks,,
2014-05-13,1.0925076573948995,0.9388167561127015,,,0.9464779161986424,0.9669296645849892,0.9794914139774852,1.0001850928927387,0.987401416860243,,V02 M1 9 Stocks,,
2014-05-14,1.092709733523492,0.9171829848425472,,,0.9392363461763552,0.957232861756697,0.9665952678703984,0.9957311082122288,0.97811471706362,,V02 M1 9 Stocks,,
2014-05-15,1.083418095343036,0.9096944146176658,,,0.930908444699442,0.9360615471632986,0.9570272059698424,0.9798942517532372,0.9661673265910872,,V02 M1 9 Stocks,,
2014-05-16,1.099407419764394,0.9174295752334186,,,0.9377879887222602,0.9376777079034876,0.9555440471107906,0.9855855357283312,0.9722387124104468,,V02 M1 9 Stocks,,
2014-05-19,1.1124345475241613,0.9145327475518044,,,0.9636767490996652,0.9569096199118888,0.9745898672043052,0.9836060391539728,0.9842915950742998,,V02 M1 9 Stocks,,
2014-05-20,1.1126552003775638,0.9281847647336088,,,0.9575213656998788,0.9464048175199232,0.977411458792918,0.9818739416728728,0.9840085914661276,,V02 M1 9 Stocks,,
2014-05-21,1.1155993662768668,0.9399569789612264,,,0.9086405236452272,0.9775961121412852,0.9942505888592414,0.9984528849286228,0.9890827424687452,,V02 M1 9 Stocks,,
2014-05-22,1.1173656950281723,0.939648787968944,,,0.9644009097226972,0.9780809183440032,1.0046506993943318,0.9922666094217352,0.9994022699799808,,V02 M1 9 Stocks,,
2014-05-23,1.1299880265749596,0.9622377892164374,,,0.9669354719033084,0.991494751887686,1.0197534251970022,0.9927617114365448,1.010528529369323,,V02 M1 9 Stocks,,
2014-05-27,1.1511476440843078,0.9578617920783228,,,0.9841343048043312,1.0259183195055737,1.0397759115316505,0.9944939194006605,1.0255553152341412,,V02 M1 9 Stocks,,
2014-05-28,1.1481671646777258,0.9558278443203944,,,0.9656681908130028,1.0264031257082915,1.031781422529351,0.9900398242371348,1.0196479287143163,,V02 M1 9 Stocks,,
2014-05-29,1.1690876506021346,0.966983673481722,,,0.9848584835313784,1.0315748012898145,1.0319803558436664,0.9982054858353648,1.03044840843068,,V02 M1 9 Stocks,,
2014-05-30,1.1647084712085671,0.963193117808978,,,0.9528143578582028,1.0230092721925723,1.033951902084731,1.0130524420930305,1.025121593874347,,V02 M1 9 Stocks,,
2014-06-02,1.156704674624912,0.9517599426410864,,,0.9482883539642536,1.0194538381576597,1.020730201769743,1.0093407651753104,1.0177129627221608,,V02 M1 9 Stocks,,
2014-06-03,1.173062047781761,0.946675114849552,,,0.922399611690864,1.0160599199968037,1.0029505037937745,0.9969681865407808,1.009685897442256,,V02 M1 9 Stocks,,
2014-06-04,1.1864570142914341,0.9454115983464544,,,0.924572075455944,1.0236557397209047,1.0015939676370234,0.9977106047865868,1.0132335000397248,,V02 M1 9 Stocks,,
2014-06-05,1.1911121707407042,0.9971537860747024,,,0.9300032620246677,1.02123153093319,1.0217972820500811,1.0197335434071886,1.0301719292050888,,V02 M1 9 Stocks,,
2014-06-06,1.1878373475391946,1.015952327182928,,,0.9377879887222602,1.0100802610128916,1.0237869335270515,1.0264145066175765,1.0336432274336502,,V02 M1 9 Stocks,,
2014-06-09,1.2068442208225214,1.00926494382857,,,0.9361586273204384,1.0162215651611342,1.0322878048156618,1.0212182141742765,1.036999229353767,,V02 M1 9 Stocks,,
2014-06-10,1.2139280145592806,1.0243962260003503,,,0.9605990845557956,1.0629276117852338,1.027892642137508,1.0172590276802824,1.051167101119742,,V02 M1 9 Stocks,,
2014-06-11,1.2089051173533791,1.0329942634580642,,,0.9651250884497444,1.063089256949564,1.026445691941552,1.0110729731394263,1.0512720652152887,,V02 M1 9 Stocks,,
2014-06-12,1.1886833374666677,1.0043650133747453,,,0.9602370042442792,1.0390089758495848,1.0119759729362088,1.0041443898697484,1.034735782290206,,V02 M1 9 Stocks,,
2014-06-13,1.1756747024374763,1.0054743881558266,,,0.9832291040255412,1.0424028293653038,1.0135133371713694,1.0202284244559665,1.0400871309352475,,V02 M1 9 Stocks,,
2014-06-16,1.1875240910425195,1.0096347354222641,,,0.9886603086982804,1.0373928635932486,0.9989532041268209,1.0269098295984185,1.041512505413592,,V02 M1 9 Stocks,,
2014-06-17,1.1859785271369294,1.0034712853836163,,,1.0467741805925723,1.040786733270252,0.9959145757967032,1.0313635933128962,1.0507148159154946,,V02 M1 9 Stocks,,
2014-06-18,1.1872669006972134,1.0304672273701434,,,1.0456879034499935,1.060180209636563,1.014074033356682,1.030621506516138,1.0613829635044556,,V02 M1 9 Stocks,,
2014-06-19,1.183145121634538,1.0077240813189083,,,1.0478604396311364,1.0398169592519744,1.0219057995164766,1.0271568972426284,1.0546015497659438,,V02 M1 9 Stocks,,
2014-06-20,1.170909415548052,0.9990952882455016,,,1.0411618995560443,1.0424028293653038,1.024673187537695,1.0313635933128962,1.0516010355942491,,V02 M1 9 Stocks,,
2014-06-23,1.1698786523042446,1.0084636645062957,,,1.050032903396216,1.056463195082456,1.0387268261556095,1.0390343738623482,1.0604332692178615,,V02 M1 9 Stocks,,
2014-06-24,1.162794970559798,0.9989719945909284,,,1.0402567168812702,1.06211961222156,1.0355615751231912,1.0330956907939963,1.0554667600284575,,V02 M1 9 Stocks,,
2014-06-25,1.1638252018401216,1.0090800464908605,,,1.0393515342064958,1.089917037165919,1.0597802944391082,1.0400242740636745,1.0669963980343633,,V02 M1 9 Stocks,,
2014-06-26,1.170780400404228,1.003687027707044,,,1.0350065342602734,1.0849069582648745,1.057682234018635,1.0323534935142222,1.0640694413615464,,V02 M1 9 Stocks,,
2014-06-27,1.1846907835334015,1.0002355110940262,,,1.0388084318432378,1.092502777988975,1.0593462191473813,1.0454681589455102,1.0701753137587553,,V02 M1 9 Stocks,,
2014-06-30,1.1969263776275745,1.0008826486942843,,,1.051481260850311,1.0874928283782042,1.0575012956086178,1.0318583914994126,1.0710238004430674,,V02 M1 9 Stocks,,
2014-07-01,1.1363503359930676,1.0162230835992927,,,1.047838493460792,1.0666246458066868,1.0465578291477846,1.0240434469546285,1.0562729724937086,,V02 M1 9 Stocks,,
2014-07-02,1.1358642764306677,1.017629423896392,,,1.0427054832275298,1.0413929855534287,1.0453016536325583,1.024777141534663,1.0512784940458737,,V02 M1 9 Stocks,,
2014-07-03,1.1425474237265023,1.0318153459624666,,,1.0400504516896742,1.0388855556115344,1.0493711569023358,1.0223314747343717,1.0541669014378143,,V02 M1 9 Stocks,,
2014-07-07,1.1661202295530997,1.0197694937974209,,,1.014916523650765,1.0232137266789698,1.0452662328451634,1.0269781979745036,1.0493774007499872,,V02 M1 9 Stocks,,
2014-07-08,1.1585865704699982,0.989991214591211,,,0.9715515690316352,0.9835639524640948,1.0233969868137016,1.0218420902118894,1.0248220639304215,,V02 M1 9 Stocks,,
2014-07-09,1.1590724319318269,1.0088243231719272,,,0.9664185587983734,1.0181987414205491,1.0321729358653795,1.0191518949519378,1.0339731476899992,,V02 M1 9 Stocks,,
2014-07-10,1.1548198862022003,1.0025568511279743,,,0.9611085842225324,1.0166315898709504,1.0262986533290426,1.0196408426702044,1.0301760679038174,,V02 M1 9 Stocks,,
2014-07-11,1.157006771238561,1.058444682030392,,,0.9595155865397884,1.0396690686990178,1.0379941942668138,1.0294239739758488,1.0470090461250705,,V02 M1 9 Stocks,,
2014-07-14,1.1719523764135908,1.0863274372970029,,,0.9687195908511748,1.0641172158647922,1.0514589875222418,1.0306468073759945,1.0622037358874659,,V02 M1 9 Stocks,,
2014-07-15,1.1582223295524083,1.0836369792377172,,,0.9511966517409342,1.0526767180567045,1.049335736114942,1.0382288822417982,1.0555495494907503,,V02 M1 9 Stocks,,
2014-07-16,1.151660485839897,1.0881006439247274,,,0.9549136286340304,1.0603560082646344,1.0450184961177034,1.078094938242829,1.0630240335039702,,V02 M1 9 Stocks,,
2014-07-17,1.131125763585575,1.0775529403590771,,,0.9317266269630232,1.0407662220989289,1.0276788042541871,1.089100711846775,1.0496585115179278,,V02 M1 9 Stocks,,
2014-07-18,1.1474078476633376,1.0965388813758885,,,0.9469486225203336,1.0722665042224102,1.0706564827872205,1.09301395890898,1.0711387162463617,,V02 M1 9 Stocks,,
2014-07-21,1.1414540802586075,1.0999019531856649,,,0.9437626271548446,1.0876249592636391,1.0588548918102834,1.0966825683104708,1.0713801799972518,,V02 M1 9 Stocks,,
2014-07-22,1.1509317002505073,1.103203817422363,,,0.9487185845456568,1.0855875431432611,1.0679317096551932,1.096438258252918,1.07546860221165,,V02 M1 9 Stocks,,
2014-07-23,1.180944227390596,1.0949491079134763,,,0.9487185845456568,1.1172447002743569,1.070798061544648,1.0974162355902426,1.0850118195431628,,V02 M1 9 Stocks,,
2014-07-24,1.1790002796885015,1.0963859572201535,,,0.9568606258018292,1.1750737803791782,1.0669408742149364,1.0859213504664489,1.093363811295175,,V02 M1 9 Stocks,,
2014-07-25,1.1867766647985931,0.990602715545585,,,0.9715515690316352,1.178364848783188,1.0582179492981616,1.088367235668848,1.078980163854335,,V02 M1 9 Stocks,,
2014-07-28,1.2031801581133172,0.979596340404334,,,0.955798609646692,1.174133392284079,1.0598811515766524,1.0754047429828777,1.0746657325013251,,V02 M1 9 Stocks,,
2014-07-29,1.1954037597965217,0.9783428264286868,,,0.9704896236763952,1.1551704949475057,1.050910489932417,1.0734476962976915,1.070627481846536,,V02 M1 9 Stocks,,
2014-07-30,1.192608811659085,0.9860167335467004,,,0.995623551715304,1.1703721846839223,1.0535468163727884,1.065866058236103,1.0773390260356503,,V02 M1 9 Stocks,,
2014-07-31,1.1616241521874922,0.9569109733140204,,,0.9602236032098709,1.1385584032944742,1.0254316853678365,1.0555941703140364,1.0497238312812884,,V02 M1 9 Stocks,,
2014-08-01,1.1260482121816235,0.9540858117027506,,,0.9599459672764592,1.100510167924151,1.0111779858883765,1.0361924679309198,1.0313267688173802,,V02 M1 9 Stocks,,
2014-08-04,1.11972288627575,0.9745620108942128,,,0.9854344712671944,1.1180003251399169,1.0264620828135893,1.0485223496562923,1.0454506876744925,,V02 M1 9 Stocks,,
2014-08-05,1.1142173895452034,0.9704295229937564,,,0.9746646421683954,1.1055290934480069,1.0103671378112715,1.0415109637003948,1.0361197916111715,,V02 M1 9 Stocks,,
2014-08-06,1.1123429722896392,0.975307795535984,,,0.9673052957476148,1.1021831380291631,1.012746958345817,1.0332914113597789,1.0338629285513328,,V02 M1 9 Stocks,,
2014-08-07,1.112225344569998,0.9677263057360259,,,0.9647923661389248,1.1128292657982382,1.0080225004899177,1.0451375677680628,1.0351222250835277,,V02 M1 9 Stocks,,
2014-08-08,1.1152859697094195,0.9843495592623616,,,0.9771775897267108,1.111156295693226,1.0188288557157892,1.0444124250625957,1.0418684491950172,,V02 M1 9 Stocks,,
2014-08-11,1.1300011095881308,0.9891035172748917,,,0.984895928655822,1.1169357078003634,1.01761247694694,1.0444124250625957,1.0471601942214572,,V02 M1 9 Stocks,,
2014-08-12,1.1297657522956448,0.9921796719073877,,,0.9468427407223868,1.1076583281271135,1.0085689826293998,1.0521488457796777,1.0395273869102684,,V02 M1 9 Stocks,,
2014-08-13,1.144716249466843,1.0138055093984852,,,0.9480992145015444,1.1219545420713042,1.0304989995476457,1.0656873796390405,1.0541269824374777,,V02 M1 9 Stocks,,
2014-08-14,1.147776874606265,1.0353381319656665,,,0.9604844201397053,1.1300153074665509,1.0306577030224826,1.0702806247587655,1.0624255103265725,,V02 M1 9 Stocks,,
2014-08-15,1.1534275885432437,1.036643184400782,,,0.9626384290385656,1.119825307392197,1.0290006085858343,1.0828523286635765,1.064064574437367,,V02 M1 9 Stocks,,
2014-08-18,1.1673187359968906,1.0394396134752646,,,0.9761006481009692,1.1344257585543946,1.044848726371245,1.090588965269224,1.0754537412946643,,V02 M1 9 Stocks,,
2014-08-19,1.1834463124584855,1.04130393059656,,,0.9865113949433107,1.1450720079940226,1.0526229031539196,1.1027524778688027,1.0852848378358504,,V02 M1 9 Stocks,,
2014-08-20,1.1839171288966641,1.043323568638413,,,0.994229733872422,1.1377717291820573,1.0496260154585375,1.0935080215495137,1.083729366266268,,V02 M1 9 Stocks,,
2014-08-21,1.184034960322714,1.0344060231196448,,,0.9999736140057144,1.1341216430069414,1.044355073700293,1.1000763501968498,1.0828279440586928,,V02 M1 9 Stocks,,
2014-08-22,1.1927465794954268,1.0303045416100467,,,1.0733875819593557,1.1341216430069414,1.044566608406523,1.098373448178202,1.0955834004427494,,V02 M1 9 Stocks,,
2014-08-25,1.1953361081003584,1.0378549286970586,,,1.0631563134215538,1.1409655659918978,1.0410938200672877,1.0988598721023597,1.0962111013967526,,V02 M1 9 Stocks,,
2014-08-26,1.1876840168883047,1.0621218743420813,,,1.070515641892709,1.1552618863978223,1.0367747853685092,1.094967671126977,1.1012209793360672,,V02 M1 9 Stocks,,
2014-08-27,1.2022817200221338,1.0663165645612664,,,1.0694387182165932,1.1350341265286727,1.0277489373063076,1.0915617591453983,1.098730304296729,,V02 M1 9 Stocks,,
2014-08-28,1.2036944494329804,1.0564979134801709,,,1.0462836834796332,1.1233233966288634,1.0230244776875457,1.0918050385726543,1.0907714932136416,,V02 M1 9 Stocks,,
2014-08-29,1.2066373449995569,1.053452954775545,,,1.0606433658632386,1.13792384779106,1.0266206787538028,1.1051851372110058,1.098410554899035,,V02 M1 9 Stocks,,
2014-09-02,1.2160549469281765,1.063830870542821,,,1.0742850452805568,1.166212251384904,1.0376738629594449,1.0969138255868094,1.1091618004471189,,V02 M1 9 Stocks,,
2014-09-03,1.1647286344676837,1.053328640245847,,,1.059566370388621,1.153284785536539,1.0392428371797482,1.0937512739906987,1.0939837569681894,,V02 M1 9 Stocks,,
2014-09-04,1.155075866221336,1.0749234682389217,,,1.060463905508324,1.1551097677888196,1.0456243912351588,1.1010493599615894,1.0987077931590248,,V02 M1 9 Stocks,,
2014-09-05,1.1650818231862206,1.0762595270648958,,,1.0735671141127714,1.1750333969016975,1.0538040987095774,1.116862333830709,1.1101013823009789,,V02 M1 9 Stocks,,
2014-09-08,1.157901032215067,1.063706556013123,,,1.0834394080918672,1.1846149073312195,1.060591077684972,1.1304853880634682,1.1134563948999523,,V02 M1 9 Stocks,,
2014-09-09,1.1535454199692938,1.0245873720385492,,,1.0708746523506651,1.1660601327759006,1.0435617643439037,1.1375404374817395,1.0993616298266753,,V02 M1 9 Stocks,,
2014-09-10,1.1889792077010646,1.0294966509716346,,,1.0895422807334902,1.1776188657372602,1.0461179363714872,1.139486268108724,1.1118735349372768,,V02 M1 9 Stocks,,
2014-09-11,1.1940410955307068,1.0269798542402433,,,1.0986965537966742,1.1850711566964942,1.0420457271267536,1.1433787929169552,1.1150355300513042,,V02 M1 9 Stocks,,
2014-09-12,1.1967489266327596,1.0290616946008242,,,1.0635153059298843,1.1783793523205408,1.031098418690281,1.1360805990017817,1.1058140495293451,,V02 M1 9 Stocks,,
2014-09-15,1.1963956487926684,1.0063794368411711,,,1.0333599352301006,1.134273761615945,1.025351470516424,1.124890312055508,1.0867750941753027,,V02 M1 9 Stocks,,
2014-09-16,1.1873311209977309,1.0184041464904579,,,1.0340779381963872,1.1570869903206575,1.0379383346688285,1.1375404374817395,1.0953964946926336,,V02 M1 9 Stocks,,
2014-09-17,1.1958071027816446,1.0067211782880665,,,1.0312059981297417,1.162410046600785,1.0458887554099188,1.1317019741022412,1.0956225092187328,,V02 M1 9 Stocks,,
2014-09-18,1.1982791946416935,1.009828342418585,,,1.0349754015175887,1.1710790735085759,1.0529050228815044,1.1355943909661896,1.1004435709890228,,V02 M1 9 Stocks,,
2014-09-19,1.188508403994537,1.029465641473612,,,1.045386220158432,1.1849191597580448,1.0672371034497652,1.1560290262874693,1.111924259186977,,V02 M1 9 Stocks,,
2014-09-22,1.189685483284934,1.0082747603533255,,,1.028872528875966,1.1680373553077386,1.0529050228815044,1.1448384155083478,1.0987689277019694,,V02 M1 9 Stocks,,
2014-09-23,1.2082855335560954,1.005571543095595,,,1.0197182378631569,1.1906984654034476,1.0421691416166383,1.1326750108530514,1.0998529887313306,,V02 M1 9 Stocks,,
2014-09-24,1.1978082763503108,1.019802311313073,,,1.0349754015175887,1.194500670187567,1.0549322497274591,1.1453251362792831,1.1078906742292132,,V02 M1 9 Stocks,,
2014-09-25,1.1521328815332057,1.0002893267877435,,,1.0037430173935618,1.1744250289274194,1.031715378316495,1.1200247774825374,1.0803884017401604,,V02 M1 9 Stocks,,
2014-09-26,1.18603612115973,1.0042664906604792,,,1.0152308315090224,1.1983028749716853,1.036387006703864,1.129025765472076,1.0948748484128092,,V02 M1 9 Stocks,,
2014-09-29,1.1785020650801352,0.9999475822336842,,,1.0272570625884776,1.2014967117815256,1.0362283032290274,1.129755414851348,1.0955311899606999,,V02 M1 9 Stocks,,
2014-09-30,1.18603612115973,1.0018740084587854,,,1.0326419322638134,1.2021050797558044,1.037285976760177,1.127809368335798,1.097958747789018,,V02 M1 9 Stocks,,
2014-10-01,1.1340433561140657,0.9891202375279974,,1.0,1.0146257999041668,1.1313881204188958,1.0174464791349564,1.0932953514670456,1.0612773136398592,,V02 M1 9 Stocks,,
2014-10-02,1.1422757780341557,0.992080223387175,,1.0111498260429692,1.0130161165511409,1.1392213607707466,1.0196406514309866,1.0899603969017324,1.0642620148846016,,V02 M1 9 Stocks,,
2014-10-03,1.139074494968774,1.0055712991202834,,1.023228804256186,1.045567129345528,1.1445420623695537,1.029066806838042,1.0978208724200758,1.0752078106312086,,V02 M1 9 Stocks,,
2014-10-06,1.139074494968774,1.0038888724121573,,1.0256678287030851,1.0427055018471203,1.1463155704502492,1.03175252463318,1.0978208724200758,1.0752728068503508,,V02 M1 9 Stocks,,
2014-10-07,1.129126654352012,0.987624748505544,,1.0182346113411056,1.0178451308398755,1.1275453619269706,1.007739409992523,1.0844819789424078,1.0577435817463796,,V02 M1 9 Stocks,,
2014-10-08,1.1525667568016642,1.0054467383882957,,1.0255517427538152,1.035551486756617,1.145724366603989,1.024660891314236,1.1142559413413324,1.077954278993048,,V02 M1 9 Stocks,,
2014-10-09,1.1550822334822937,0.982608370210668,,1.0312427765677763,1.021779886535358,1.1219291101340758,1.0019643871268051,1.0921041773644016,1.0615672129301867,,V02 M1 9 Stocks,,
2014-10-10,1.1517662165347362,0.970207819355248,,0.9974448199174176,0.9795708630486732,1.0775899301440153,0.9745460171369656,1.0487533350377292,1.032568249232395,,V02 M1 9 Stocks,,
2014-10-13,1.141246833498657,0.954816094163808,,0.9886179439864792,0.9520276983764993,1.0787722195987235,0.956220286609848,1.039702293131669,1.0194369377704031,,V02 M1 9 Stocks,,
2014-10-14,1.129126654352012,0.9606113119747942,,0.9866434259382908,0.9429062786104968,1.0876400260372825,0.9631363211976096,1.0416077964979882,1.0197350119125548,,V02 M1 9 Stocks,,
2014-10-15,1.115291167804765,0.953320508553664,,0.9941927989359536,0.9495237743153926,1.082023774244388,0.9491637933990588,1.0294602620796818,1.0125196516426036,,V02 M1 9 Stocks,,
2014-10-16,1.1006553264840406,0.943630532330374,,1.0319396058522554,0.9634741904849584,1.07345150322019,0.9424759615067732,1.01802705692505,1.007758466471264,,V02 M1 9 Stocks,,
2014-10-17,1.1167775020902155,0.9460608967251076,,1.0210221375382609,0.9949521287377858,1.1225201957425237,0.9179889776190252,1.039225844628522,1.0228596730727149,,V02 M1 9 Stocks,,
2014-10-20,1.1406751797832702,0.9540682530648908,,1.0250871550542893,1.0021061617134617,1.1372999224058769,0.9345067663450248,1.0499446148299258,1.0360674724440821,,V02 M1 9 Stocks,,
2014-10-21,1.1716617988384206,0.9824837160067216,,1.0557491766724547,1.0237472733256852,1.1630167206987456,0.9444244672511884,1.0689995163811767,1.0589489238445853,,V02 M1 9 Stocks,,
2014-10-22,1.1776076306294228,0.9751306322195972,,1.0642276321539517,1.0060409174089435,1.1582872229461991,0.952604294176666,1.05709025905922,1.054775239172716,,V02 M1 9 Stocks,,
2014-10-23,1.1986465079976512,0.9757849110037192,,1.096980246155174,1.035193765434144,1.1829693369145464,0.9718428354856896,1.0723343652569377,1.0735754469876972,,V02 M1 9 Stocks,,
2014-10-24,1.2031058076435228,0.8944020079889262,,1.1121951710149864,1.0654196880009028,1.192280520373279,0.9635049807607756,1.0987737694263706,1.0709557755478667,,V02 M1 9 Stocks,,
2014-10-27,1.2018480754863228,0.9034687973172456,,1.135772395720613,1.0571925268281528,1.186516441754298,0.965225178489444,1.0935334171842903,1.070151438097399,,V02 M1 9 Stocks,,
2014-10-28,1.2204858267029672,0.9209791953103776,,1.1577236041283068,1.1004746069712248,1.1937584782598876,0.9811285340250552,1.1073481778725662,1.0896321838657648,,V02 M1 9 Stocks,,
2014-10-29,1.2273460670069722,0.9163990662248002,,1.1418118499840149,1.090458946497142,1.1211900794617282,0.9802684360383902,1.1104447496519767,1.0765273733673892,,V02 M1 9 Stocks,,
2014-10-30,1.2232300910052978,0.9318219767773502,,1.1466899569498246,1.1038728253959278,1.0953255578008596,0.9834631649441126,1.0968680811033342,1.0748257561962655,,V02 M1 9 Stocks,,
2014-10-31,1.2348926825423103,0.9517314541006836,,1.1451800266011618,1.1444721834147584,1.1083316729254309,0.9968036886205288,1.1183050137912152,1.0941246291476063,,V02 M1 9 Stocks,,
2014-11-03,1.2509007054791206,0.9525415755655948,,1.18234617148307,1.1373180788983954,1.0919261615493816,0.9896068473729964,1.1299762846630916,1.094957885133096,,V02 M1 9 Stocks,,
